title:15_data_5_label1, start timestamp:1589527689.637369, stop timestamp:1589527727.451858, headset type:EPOCPLUS, headset serial:4A2C1027, headset firmware:633, subject name:Gosha, channels:50, sampling rate:eeg_128;mot_32, samples:4833      , version:2.0
Timestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4,EEG.RawCq,EEG.Battery,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.F7,CQ.F3,CQ.FC5,CQ.T7,CQ.P7,CQ.O1,CQ.O2,CQ.P8,CQ.T8,CQ.FC6,CQ.F4,CQ.F8,CQ.AF4,CQ.Overall,MOT.CounterMems,MOT.InterpolatedMems,MOT.Q0,MOT.Q1,MOT.Q2,MOT.Q3,MOT.AccX,MOT.AccY,MOT.AccZ,MOT.MagX,MOT.MagY,MOT.MagZ
1589527725.105624,113.000000,0.000000,4139.230957,4152.307617,4171.153809,4178.589844,4191.666504,4226.666504,4224.743652,4221.666504,4225.256348,4230.641113,4191.025879,4195.256348,4201.922852,4152.820313,3385.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1589527725.113552,114.000000,0.000000,4143.461426,4149.871582,4174.102539,4181.410156,4189.358887,4228.205078,4227.307617,4230.256348,4231.153809,4231.153809,4197.179688,4200.256348,4193.717773,4149.871582,3234.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1589527725.121379,115.000000,0.000000,4151.282227,4150.512695,4181.922852,4181.282227,4187.307617,4221.153809,4222.051270,4225.769043,4226.410156,4235.641113,4202.563965,4204.615234,4223.589844,4155.128418,3189.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1589527725.129306,116.000000,0.000000,4160.769043,4155.897461,4195.128418,4184.102539,4188.333496,4216.153809,4219.102539,4215.256348,4220.128418,4238.205078,4209.230957,4216.922852,4262.563965,4162.179688,3401.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,29.000000,0.000000,0.319879,-0.459106,-0.541565,-0.627380,0.915053,0.367681,-0.024414,-85.087357,-110.957504,39.029526
1589527725.137133,117.000000,0.000000,4165.641113,4155.512695,4198.846191,4186.666504,4187.820313,4216.153809,4219.871582,4216.666504,4222.307617,4235.769043,4211.282227,4225.128418,4246.794922,4159.487305,3385.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1589527725.145061,118.000000,0.000000,4162.692383,4152.179688,4193.077148,4183.589844,4183.461426,4214.615234,4216.410156,4215.256348,4218.589844,4232.820313,4207.692383,4219.615234,4165.769043,4154.230957,3234.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1589527725.152888,119.000000,0.000000,4165.128418,4156.666504,4191.025879,4182.948730,4183.333496,4217.051270,4213.461426,4212.948730,4215.000000,4237.179688,4207.948730,4219.230957,4129.487305,4155.256348,3189.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1589527725.160815,120.000000,0.000000,4164.102539,4159.487305,4189.871582,4187.051270,4187.563965,4218.974121,4215.897461,4218.717773,4222.820313,4240.641113,4208.974121,4218.589844,4160.256348,4151.666504,3401.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,30.000000,0.000000,0.321453,-0.457825,-0.542847,-0.626404,0.917006,0.371588,-0.023438,-83.591972,-111.256584,38.281834
1589527725.168742,121.000000,0.000000,4150.128418,4155.641113,4183.077148,4182.948730,4188.974121,4215.897461,4215.897461,4220.384766,4229.230957,4231.538574,4200.512695,4205.128418,4163.589844,4137.051270,3385.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1589527725.176570,122.000000,0.000000,4141.282227,4153.974121,4176.025879,4174.358887,4188.589844,4213.333496,4213.717773,4217.820313,4225.512695,4220.256348,4196.794922,4195.384766,4134.615234,4123.717773,3234.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1589527725.184398,123.000000,0.000000,4147.307617,4157.179688,4178.589844,4175.384766,4188.589844,4214.871582,4213.589844,4216.666504,4217.051270,4216.282227,4204.615234,4197.948730,4128.461426,4122.051270,3189.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1589527725.192325,124.000000,0.000000,4152.820313,4159.487305,4183.333496,4187.692383,4193.589844,4217.563965,4216.538574,4214.358887,4212.948730,4214.615234,4210.128418,4199.615234,4142.692383,4124.487305,3401.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,31.000000,0.000000,0.323125,-0.456543,-0.544128,-0.625366,0.932631,0.373541,-0.029297,-83.891052,-110.508888,37.982758
1589527725.200252,125.000000,0.000000,4153.589844,4157.436035,4180.769043,4185.769043,4197.563965,4220.256348,4218.717773,4213.333496,4218.717773,4217.179688,4211.410156,4197.436035,4139.615234,4124.487305,3385.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1589527725.208080,126.000000,0.000000,4153.846191,4153.974121,4175.897461,4173.461426,4196.153809,4222.563965,4217.436035,4215.897461,4222.692383,4222.563965,4212.436035,4198.717773,4120.128418,4128.974121,3234.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1589527725.215907,127.000000,0.000000,4152.948730,4153.974121,4178.461426,4178.717773,4198.205078,4221.538574,4215.128418,4219.743652,4221.922852,4220.769043,4216.025879,4200.256348,4117.563965,4138.077148,57.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1589527725.223834,0.000000,0.000000,4157.563965,4155.512695,4185.128418,4187.692383,4201.410156,4223.846191,4217.436035,4219.102539,4223.589844,4222.820313,4222.692383,4203.974121,4141.282227,4140.128418,3303.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,0.000000,0.000000,0.324810,-0.454651,-0.545898,-0.624329,0.892592,0.393072,-0.016602,-83.292900,-110.060272,38.580910
1589527725.231762,1.000000,0.000000,4166.410156,4156.153809,4184.743652,4184.358887,4196.538574,4230.512695,4223.077148,4215.641113,4223.461426,4227.051270,4229.102539,4211.794922,4158.974121,4140.897461,3558.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1589527725.239589,2.000000,0.000000,4170.512695,4154.358887,4184.487305,4182.307617,4193.717773,4232.307617,4222.948730,4214.358887,4217.307617,4224.743652,4234.102539,4218.461426,4153.333496,4149.743652,3346.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1589527725.247417,3.000000,0.000000,4174.487305,4153.846191,4188.589844,4185.128418,4198.846191,4231.282227,4218.974121,4217.179688,4220.256348,4224.230957,4239.487305,4219.358887,4151.922852,4156.282227,3253.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1589527725.255343,4.000000,0.000000,4178.461426,4161.282227,4190.000000,4186.282227,4201.922852,4226.153809,4220.128418,4218.846191,4231.538574,4226.922852,4239.358887,4217.563965,4162.948730,4154.487305,3554.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,1.000000,0.000000,0.325427,-0.453369,-0.546875,-0.624084,0.882826,0.360357,-0.015137,-83.292900,-111.406120,39.179066
1589527725.263271,5.000000,0.000000,4178.205078,4170.128418,4188.589844,4192.179688,4203.205078,4220.512695,4221.922852,4218.974121,4234.743652,4225.512695,4235.256348,4218.077148,4160.897461,4152.563965,3539.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1589527725.271098,6.000000,0.000000,4178.846191,4170.769043,4190.384766,4199.230957,4206.410156,4225.256348,4217.436035,4220.256348,4228.717773,4225.384766,4237.051270,4219.102539,4149.615234,4159.102539,3508.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1589527725.278925,7.000000,0.000000,4185.256348,4170.000000,4192.820313,4198.974121,4206.538574,4233.846191,4215.256348,4220.641113,4222.692383,4226.153809,4242.179688,4218.846191,4151.025879,4168.717773,2735.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1589527725.286652,8.000000,0.000000,4185.128418,4172.948730,4191.282227,4200.000000,4204.487305,4224.487305,4217.179688,4216.538574,4222.179688,4217.051270,4239.487305,4214.615234,4156.282227,4164.743652,3187.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,2.000000,0.000000,0.326803,-0.450378,-0.548523,-0.624084,0.901869,0.393561,-0.017090,-85.087357,-110.508888,37.683681
1589527725.294580,9.000000,0.000000,4174.487305,4173.589844,4190.641113,4198.333496,4205.641113,4215.384766,4212.563965,4215.769043,4224.358887,4213.461426,4233.333496,4211.410156,4153.205078,4155.512695,3529.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1589527725.302407,10.000000,0.000000,4169.358887,4168.974121,4188.205078,4189.487305,4205.128418,4224.615234,4207.436035,4217.948730,4220.897461,4220.769043,4236.153809,4214.358887,4159.743652,4160.641113,3239.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1589527725.310234,11.000000,0.000000,4175.128418,4167.948730,4185.000000,4188.717773,4200.256348,4227.307617,4208.461426,4214.487305,4218.333496,4218.205078,4241.666504,4216.538574,4179.743652,4169.102539,3189.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
